1	Oh	oh	_	UH	_	_	_	_	_
37	look	look	_	VB	_	_	_	_	_
38	forward	forward	_	RB	_	_	_	_	_
39	to	to	_	TO	_	_	_	_	_
40	our	our	_	PRP$	_	_	_	_	_
41	meeting	meeting	_	NN	_	_	_	_	_
42	with	with	_	IN	_	_	_	_	_
43	all	all	_	DT	_	_	_	_	_
44	possible	possible	_	JJ	_	_	_	_	_
45	interest	interest	_	NN	_	_	_	_	_
46	and	and	_	CC	_	_	_	_	_
47	pleasure	pleasure	_	NN	_	_	_	_	_
48	.	.	_	.	_	_	_	_	_

1	Sidney	sidney	_	NNP	_	_	_	_	_
2	did	do	_	VBD	_	_	_	_	_
3	not	not	_	RB	_	_	_	_	_
4	sleep	sleep	_	VB	_	_	_	_	_
5	that	that	_	IN	_	_	_	_	_
6	night	night	_	NN	_	_	_	_	_
7	,	,	_	,	_	_	_	_	_
8	but	but	_	CC	_	_	_	_	_
9	tossed	toss	_	VBD	_	_	_	_	_
10	restlessly	restlessly	_	RB	_	_	_	_	_
11	about	about	_	IN	_	_	_	_	_
12	or	or	_	CC	_	_	_	_	_
13	cried	cry	_	VBN	_	_	_	_	_
14	in	in	_	IN	_	_	_	_	_
15	her	her	_	PRP$	_	_	_	_	_
16	pillow	pillow	_	NN	_	_	_	_	_
17	.	.	_	.	_	_	_	_	_

1	She	she	_	PRP	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	so	so	_	RB	_	_	_	_	_
4	pallid	pallid	_	JJ	_	_	_	_	_
5	and	and	_	CC	_	_	_	_	_
6	hollow-eyed	hollow-eyed	_	JJ	_	_	_	_	_
7	the	the	_	DT	_	_	_	_	_
8	next	next	_	JJ	_	_	_	_	_
9	morning	morning	_	NN	_	_	_	_	_
10	that	that	_	WDT	_	_	_	_	_
11	Aunt	aunt	_	NNP	_	_	_	_	_
12	Jane	jane	_	NNP	_	_	_	_	_
13	noticed	notice	_	VBD	_	_	_	_	_
14	it	it	_	PRP	_	_	_	_	_
15	,	,	_	,	_	_	_	_	_
16	and	and	_	CC	_	_	_	_	_
17	asked	ask	_	VBD	_	_	_	_	_
18	her	her	_	PRP$	_	_	_	_	_
19	what	what	_	WP	_	_	_	_	_
20	the	the	_	DT	_	_	_	_	_
21	matter	matter	_	NN	_	_	_	_	_
22	was	be	_	VBD	_	_	_	_	_
23	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Nothing	nothing	_	NN	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	''	''	_	''	_	_	_	_	_
5	said	say	_	VBD	_	_	_	_	_
6	Sidney	sidney	_	NNP	_	_	_	_	_
7	sharply	sharply	_	RB	_	_	_	_	_
8	.	.	_	.	_	_	_	_	_

1	Sidney	sidney	_	NNP	_	_	_	_	_
2	had	have	_	VBD	_	_	_	_	_
3	never	never	_	RB	_	_	_	_	_
4	spoken	speak	_	VBN	_	_	_	_	_
5	sharply	sharply	_	RB	_	_	_	_	_
6	to	to	_	TO	_	_	_	_	_
7	her	her	_	PRP$	_	_	_	_	_
8	aunt	aunt	_	NN	_	_	_	_	_
9	before	before	_	IN	_	_	_	_	_
10	.	.	_	.	_	_	_	_	_

1	The	the	_	DT	_	_	_	_	_
2	good	good	_	JJ	_	_	_	_	_
3	woman	woman	_	NN	_	_	_	_	_
4	shook	shake	_	VBD	_	_	_	_	_
5	her	her	_	PRP$	_	_	_	_	_
6	head	head	_	NN	_	_	_	_	_
7	.	.	_	.	_	_	_	_	_

1	She	she	_	PRP	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	afraid	afraid	_	VBG	_	_	_	_	_
4	the	the	_	DT	_	_	_	_	_
5	child	child	_	NN	_	_	_	_	_
6	was	be	_	VBD	_	_	_	_	_
7	``	``	_	``	_	_	_	_	_
8	taking	take	_	VBG	_	_	_	_	_
9	something	something	_	NN	_	_	_	_	_
10	.	.	_	.	_	_	_	_	_
11	''	''	_	''	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Do	do	_	VBP	_	_	_	_	_
3	n't	n't	_	RB	_	_	_	_	_
4	do	do	_	VB	_	_	_	_	_
5	much	much	_	RB	_	_	_	_	_
6	today	today	_	NN	_	_	_	_	_
7	,	,	_	,	_	_	_	_	_
8	Siddy	siddy	_	NNP	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	''	''	_	''	_	_	_	_	_
11	she	she	_	PRP	_	_	_	_	_
12	said	say	_	VBD	_	_	_	_	_
13	kindly	kindly	_	RB	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Just	just	_	RB	_	_	_	_	_
3	lie	lie	_	VB	_	_	_	_	_
4	around	around	_	RB	_	_	_	_	_
5	and	and	_	CC	_	_	_	_	_
6	take	take	_	VB	_	_	_	_	_
7	it	it	_	PRP	_	_	_	_	_
8	easy	easy	_	JJ	_	_	_	_	_
9	till	till	_	NN	_	_	_	_	_
10	you	you	_	PRP	_	_	_	_	_
11	get	get	_	VBP	_	_	_	_	_
12	rested	rest	_	VBN	_	_	_	_	_
13	up	up	_	RP	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	I	i	_	PRP	_	_	_	_	_
2	'll	'll	_	MD	_	_	_	_	_
3	fix	fix	_	VB	_	_	_	_	_
4	you	you	_	PRP	_	_	_	_	_
5	a	a	_	DT	_	_	_	_	_
6	dose	dose	_	NN	_	_	_	_	_
7	of	of	_	IN	_	_	_	_	_
8	quinine	quinine	_	NN	_	_	_	_	_
9	.	.	_	.	_	_	_	_	_
10	''	''	_	''	_	_	_	_	_

1	Sidney	sidney	_	NNP	_	_	_	_	_
2	refused	refuse	_	VBD	_	_	_	_	_
3	to	to	_	TO	_	_	_	_	_
4	lie	lie	_	VB	_	_	_	_	_
5	around	around	_	RB	_	_	_	_	_
6	and	and	_	CC	_	_	_	_	_
7	take	take	_	VB	_	_	_	_	_
8	it	it	_	PRP	_	_	_	_	_
9	easy	easy	_	JJ	_	_	_	_	_
10	.	.	_	.	_	_	_	_	_

1	She	she	_	PRP	_	_	_	_	_
2	swallowed	swallow	_	VBD	_	_	_	_	_
3	the	the	_	DT	_	_	_	_	_
4	quinine	quinine	_	JJ	_	_	_	_	_
5	meekly	meekly	_	NN	_	_	_	_	_
6	enough	enough	_	NN	_	_	_	_	_
7	,	,	_	,	_	_	_	_	_
8	but	but	_	CC	_	_	_	_	_
9	she	she	_	PRP	_	_	_	_	_
10	worked	work	_	VBD	_	_	_	_	_
11	fiercely	fiercely	_	RB	_	_	_	_	_
12	all	all	_	DT	_	_	_	_	_
13	day	day	_	NN	_	_	_	_	_
14	,	,	_	,	_	_	_	_	_
15	hunting	hunt	_	VBG	_	_	_	_	_
16	out	out	_	RP	_	_	_	_	_
17	superfluous	superfluous	_	JJ	_	_	_	_	_
18	tasks	task	_	NNS	_	_	_	_	_
19	to	to	_	TO	_	_	_	_	_
20	do	do	_	VB	_	_	_	_	_
21	.	.	_	.	_	_	_	_	_

1	That	that	_	DT	_	_	_	_	_
2	night	night	_	NN	_	_	_	_	_
3	she	she	_	PRP	_	_	_	_	_
4	slept	sleep	_	VBD	_	_	_	_	_
5	the	the	_	DT	_	_	_	_	_
6	sleep	sleep	_	NN	_	_	_	_	_
7	of	of	_	IN	_	_	_	_	_
8	exhaustion	exhaustion	_	NN	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	but	but	_	CC	_	_	_	_	_
11	her	her	_	PRP$	_	_	_	_	_
12	dreams	dream	_	NNS	_	_	_	_	_
13	were	be	_	VBD	_	_	_	_	_
14	unenviable	unenviable	_	JJ	_	_	_	_	_
15	and	and	_	CC	_	_	_	_	_
16	the	the	_	DT	_	_	_	_	_
17	awakening	awakening	_	NN	_	_	_	_	_
18	was	be	_	VBD	_	_	_	_	_
19	terrible	terrible	_	JJ	_	_	_	_	_
20	.	.	_	.	_	_	_	_	_

1	Any	any	_	DT	_	_	_	_	_
2	day	day	_	NN	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	any	any	_	DT	_	_	_	_	_
5	hour	hour	_	NN	_	_	_	_	_
6	,	,	_	,	_	_	_	_	_
7	might	might	_	MD	_	_	_	_	_
8	bring	bring	_	VB	_	_	_	_	_
9	John	john	_	NNP	_	_	_	_	_
10	Lincoln	lincoln	_	NNP	_	_	_	_	_
11	to	to	_	TO	_	_	_	_	_
12	Plainfield	plainfield	_	NNP	_	_	_	_	_
13	.	.	_	.	_	_	_	_	_

1	What	what	_	WP	_	_	_	_	_
2	should	should	_	MD	_	_	_	_	_
3	she	she	_	PRP	_	_	_	_	_
4	do	do	_	VB	_	_	_	_	_
5	?	?	_	.	_	_	_	_	_

1	Hide	hide	_	NNP	_	_	_	_	_
2	from	from	_	IN	_	_	_	_	_
3	him	him	_	PRP	_	_	_	_	_
4	?	?	_	.	_	_	_	_	_

1	Refuse	refuse	_	NN	_	_	_	_	_
2	to	to	_	TO	_	_	_	_	_
3	see	see	_	VB	_	_	_	_	_
4	him	him	_	PRP	_	_	_	_	_
5	?	?	_	.	_	_	_	_	_

1	But	but	_	CC	_	_	_	_	_
2	he	he	_	PRP	_	_	_	_	_
3	would	would	_	MD	_	_	_	_	_
4	find	find	_	VB	_	_	_	_	_
5	out	out	_	RP	_	_	_	_	_
6	the	the	_	DT	_	_	_	_	_
7	truth	truth	_	NN	_	_	_	_	_
8	just	just	_	RB	_	_	_	_	_
9	the	the	_	DT	_	_	_	_	_
10	same	same	_	JJ	_	_	_	_	_
11	;	;	_	:	_	_	_	_	_
12	she	she	_	PRP	_	_	_	_	_
13	would	would	_	MD	_	_	_	_	_
14	lose	lose	_	VB	_	_	_	_	_
15	his	his	_	PRP$	_	_	_	_	_
16	friendships	friendship	_	NNS	_	_	_	_	_
17	and	and	_	CC	_	_	_	_	_
18	respect	respect	_	NN	_	_	_	_	_
19	just	just	_	RB	_	_	_	_	_
20	as	a	_	IN	_	_	_	_	_
21	surely	surely	_	RB	_	_	_	_	_
22	.	.	_	.	_	_	_	_	_

1	Sidney	sidney	_	NNP	_	_	_	_	_
2	trod	tread	_	VBD	_	_	_	_	_
3	the	the	_	DT	_	_	_	_	_
4	way	way	_	NN	_	_	_	_	_
5	of	of	_	IN	_	_	_	_	_
6	the	the	_	DT	_	_	_	_	_
7	transgressor	transgressor	_	NN	_	_	_	_	_
8	,	,	_	,	_	_	_	_	_
9	and	and	_	CC	_	_	_	_	_
10	found	find	_	VBD	_	_	_	_	_
11	that	that	_	IN	_	_	_	_	_
12	its	it	_	PRP$	_	_	_	_	_
13	thorns	thorn	_	NNS	_	_	_	_	_
14	pierced	pierce	_	VBN	_	_	_	_	_
15	to	to	_	TO	_	_	_	_	_
16	bone	bone	_	VB	_	_	_	_	_
17	and	and	_	CC	_	_	_	_	_
18	marrow	marrow	_	VB	_	_	_	_	_
19	.	.	_	.	_	_	_	_	_

1	Everything	everything	_	NN	_	_	_	_	_
2	had	have	_	VBD	_	_	_	_	_
3	come	come	_	VBN	_	_	_	_	_
4	to	to	_	TO	_	_	_	_	_
5	an	an	_	DT	_	_	_	_	_
6	end	end	_	NN	_	_	_	_	_
7	--	--	_	:	_	_	_	_	_
8	nothing	nothing	_	NN	_	_	_	_	_
9	was	be	_	VBD	_	_	_	_	_
10	left	leave	_	VBN	_	_	_	_	_
11	to	to	_	TO	_	_	_	_	_
12	her	her	_	PRP$	_	_	_	_	_
13	!	!	_	.	_	_	_	_	_

1	In	in	_	IN	_	_	_	_	_
2	the	the	_	DT	_	_	_	_	_
3	untried	untried	_	JJ	_	_	_	_	_
4	recklessness	recklessness	_	NN	_	_	_	_	_
5	of	of	_	IN	_	_	_	_	_
6	twenty	twenty	_	NN	_	_	_	_	_
7	untempered	untempered	_	JJ	_	_	_	_	_
8	years	year	_	NNS	_	_	_	_	_
9	she	she	_	PRP	_	_	_	_	_
10	wished	wish	_	VBD	_	_	_	_	_
11	she	she	_	PRP	_	_	_	_	_
12	could	could	_	MD	_	_	_	_	_
13	die	die	_	VB	_	_	_	_	_
14	before	before	_	IN	_	_	_	_	_
15	John	john	_	NNP	_	_	_	_	_
16	Lincoln	lincoln	_	NNP	_	_	_	_	_
17	came	come	_	VBD	_	_	_	_	_
18	to	to	_	TO	_	_	_	_	_
19	Plainfield	plainfield	_	NNP	_	_	_	_	_
20	.	.	_	.	_	_	_	_	_

1	The	the	_	DT	_	_	_	_	_
2	eyes	eye	_	NNS	_	_	_	_	_
3	of	of	_	IN	_	_	_	_	_
4	youth	youth	_	NN	_	_	_	_	_
5	could	could	_	MD	_	_	_	_	_
6	not	not	_	RB	_	_	_	_	_
7	see	see	_	VB	_	_	_	_	_
8	how	how	_	WRB	_	_	_	_	_
9	she	she	_	PRP	_	_	_	_	_
10	could	could	_	MD	_	_	_	_	_
11	possibly	possibly	_	RB	_	_	_	_	_
12	live	live	_	VB	_	_	_	_	_
13	afterward	afterward	_	NN	_	_	_	_	_
14	.	.	_	.	_	_	_	_	_

1	*	*	_	JJ	_	_	_	_	_
2	*	*	_	NNP	_	_	_	_	_
3	*	*	_	NNP	_	_	_	_	_
4	*	*	_	NNP	_	_	_	_	_
5	*	*	_	NNP	_	_	_	_	_
6	Some	some	_	DT	_	_	_	_	_
7	days	day	_	NNS	_	_	_	_	_
8	later	later	_	RB	_	_	_	_	_
9	a	a	_	DT	_	_	_	_	_
10	young	young	_	JJ	_	_	_	_	_
11	man	man	_	NN	_	_	_	_	_
12	stepped	step	_	VBD	_	_	_	_	_
13	from	from	_	IN	_	_	_	_	_
14	the	the	_	DT	_	_	_	_	_
15	C.P.R.	c.p.r.	_	NNP	_	_	_	_	_
16	train	train	_	NN	_	_	_	_	_
17	at	at	_	IN	_	_	_	_	_
18	Plainfield	plainfield	_	NNP	_	_	_	_	_
19	station	station	_	NN	_	_	_	_	_
20	and	and	_	CC	_	_	_	_	_
21	found	find	_	VBD	_	_	_	_	_
22	his	his	_	PRP$	_	_	_	_	_
23	way	way	_	NN	_	_	_	_	_
24	to	to	_	TO	_	_	_	_	_
25	the	the	_	DT	_	_	_	_	_
26	one	one	_	CD	_	_	_	_	_
27	small	small	_	JJ	_	_	_	_	_
28	hotel	hotel	_	NN	_	_	_	_	_
29	the	the	_	DT	_	_	_	_	_
30	place	place	_	NN	_	_	_	_	_
31	boasted	boast	_	VBD	_	_	_	_	_
32	.	.	_	.	_	_	_	_	_

1	After	after	_	IN	_	_	_	_	_
2	getting	get	_	VBG	_	_	_	_	_
3	his	his	_	PRP$	_	_	_	_	_
4	supper	supper	_	NN	_	_	_	_	_
5	he	he	_	PRP	_	_	_	_	_
6	asked	ask	_	VBD	_	_	_	_	_
7	the	the	_	DT	_	_	_	_	_
8	proprietor	proprietor	_	NN	_	_	_	_	_
9	if	if	_	IN	_	_	_	_	_
10	he	he	_	PRP	_	_	_	_	_
11	could	could	_	MD	_	_	_	_	_
12	direct	direct	_	VB	_	_	_	_	_
13	him	him	_	PRP	_	_	_	_	_
14	to	to	_	TO	_	_	_	_	_
15	``	``	_	``	_	_	_	_	_
16	The	the	_	DT	_	_	_	_	_
17	Evergreens	evergreens	_	NNP	_	_	_	_	_
18	.	.	_	.	_	_	_	_	_
19	''	''	_	''	_	_	_	_	_

1	Caleb	caleb	_	NNP	_	_	_	_	_
2	Williams	williams	_	NNP	_	_	_	_	_
3	looked	look	_	VBD	_	_	_	_	_
4	at	at	_	IN	_	_	_	_	_
5	his	his	_	PRP$	_	_	_	_	_
6	guest	guest	_	NN	_	_	_	_	_
7	in	in	_	IN	_	_	_	_	_
8	bewilderment	bewilderment	_	NN	_	_	_	_	_
9	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Never	never	_	RB	_	_	_	_	_
3	heerd	heerd	_	JJ	_	_	_	_	_
4	o	o	_	NN	_	_	_	_	_
5	'	'	_	''	_	_	_	_	_
6	such	such	_	JJ	_	_	_	_	_
7	a	a	_	DT	_	_	_	_	_
8	place	place	_	NN	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	''	''	_	''	_	_	_	_	_
11	he	he	_	PRP	_	_	_	_	_
12	said	say	_	VBD	_	_	_	_	_
13	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	It	it	_	PRP	_	_	_	_	_
3	is	be	_	VBZ	_	_	_	_	_
4	the	the	_	DT	_	_	_	_	_
5	name	name	_	NN	_	_	_	_	_
6	of	of	_	IN	_	_	_	_	_
7	Mr.	mr.	_	NNP	_	_	_	_	_
8	Conway	conway	_	NNP	_	_	_	_	_
9	's	's	_	POS	_	_	_	_	_
10	estate	estate	_	NN	_	_	_	_	_
11	--	--	_	:	_	_	_	_	_
12	Mr.	mr.	_	NNP	_	_	_	_	_
13	James	james	_	NNP	_	_	_	_	_
14	Conway	conway	_	NNP	_	_	_	_	_
15	,	,	_	,	_	_	_	_	_
16	''	''	_	''	_	_	_	_	_
17	explained	explain	_	VBD	_	_	_	_	_
18	John	john	_	NNP	_	_	_	_	_
19	Lincoln	lincoln	_	NNP	_	_	_	_	_
20	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Oh	oh	_	UH	_	_	_	_	_
3	,	,	_	,	_	_	_	_	_
4	Jim	jim	_	NNP	_	_	_	_	_
5	Conway	conway	_	NNP	_	_	_	_	_
6	's	's	_	POS	_	_	_	_	_
7	place	place	_	NN	_	_	_	_	_
8	!	!	_	.	_	_	_	_	_
9	''	''	_	''	_	_	_	_	_

1	said	say	_	VBD	_	_	_	_	_
2	Caleb	caleb	_	NNP	_	_	_	_	_
3	.	.	_	.	_	_	_	_	_

1	``	``	_	``	_	_	_	_	_
2	Did	did	_	VBP	_	_	_	_	_
3	n't	n't	_	RB	_	_	_	_	_
4	know	know	_	VB	_	_	_	_	_
5	that	that	_	DT	_	_	_	_	_
6	was	be	_	VBD	_	_	_	_	_
7	what	what	_	WP	_	_	_	_	_
8	he	he	_	PRP	_	_	_	_	_
9	called	call	_	VBD	_	_	_	_	_
10	it	it	_	PRP	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_

1	Sartin	sartin	_	NNP	_	_	_	_	_
2	I	i	_	PRP	_	_	_	_	_
3	kin	kin	_	VBP	_	_	_	_	_
4	tell	tell	_	VB	_	_	_	_	_
5	you	you	_	PRP	_	_	_	_	_
6	whar	whar	_	VBP	_	_	_	_	_
7	'	'	_	''	_	_	_	_	_
8	to	to	_	TO	_	_	_	_	_
9	find	find	_	VB	_	_	_	_	_
10	it	it	_	PRP	_	_	_	_	_
11	.	.	_	.	_	_	_	_	_

1	You	you	_	PRP	_	_	_	_	_
2	see	see	_	VBP	_	_	_	_	_
3	that	that	_	IN	_	_	_	_	_
4	road	road	_	NN	_	_	_	_	_
5	out	out	_	IN	_	_	_	_	_
6	thar	thar	_	NN	_	_	_	_	_
7	'	'	_	''	_	_	_	_	_
8	?	?	_	.	_	_	_	_	_

1	Well	well	_	RB	_	_	_	_	_
2	,	,	_	,	_	_	_	_	_
3	just	just	_	RB	_	_	_	_	_
4	follow	follow	_	VB	_	_	_	_	_
5	it	it	_	PRP	_	_	_	_	_
6	straight	straight	_	RB	_	_	_	_	_
7	along	along	_	RB	_	_	_	_	_
8	for	for	_	IN	_	_	_	_	_
9	a	a	_	DT	_	_	_	_	_
10	mile	mile	_	NN	_	_	_	_	_
11	and	and	_	CC	_	_	_	_	_
12	a	a	_	DT	_	_	_	_	_
13	half	half	_	NN	_	_	_	_	_
14	till	till	_	NN	_	_	_	_	_
15	you	you	_	PRP	_	_	_	_	_
16	come	come	_	VBP	_	_	_	_	_
17	to	to	_	TO	_	_	_	_	_
18	a	a	_	DT	_	_	_	_	_
19	blacksmith	blacksmith	_	NN	_	_	_	_	_
20	's	's	_	POS	_	_	_	_	_
21	forge	forge	_	NN	_	_	_	_	_
22	.	.	_	.	_	_	_	_	_

1	Jim	jim	_	NNP	_	_	_	_	_
2	Conway	conway	_	NNP	_	_	_	_	_
3	's	's	_	POS	_	_	_	_	_
4	house	house	_	NN	_	_	_	_	_
5	is	be	_	VBZ	_	_	_	_	_
6	just	just	_	RB	_	_	_	_	_
7	this	this	_	DT	_	_	_	_	_
8	side	side	_	NN	_	_	_	_	_
9	of	of	_	IN	_	_	_	_	_
10	it	it	_	PRP	_	_	_	_	_
11	on	on	_	IN	_	_	_	_	_
12	the	the	_	DT	_	_	_	_	_
13	right	right	_	NN	_	_	_	_	_
14	--	--	_	:	_	_	_	_	_
15	back	back	_	RB	_	_	_	_	_
16	from	from	_	IN	_	_	_	_	_
17	the	the	_	DT	_	_	_	_	_
18	road	road	_	NN	_	_	_	_	_
19	a	a	_	DT	_	_	_	_	_
20	smart	smart	_	JJ	_	_	_	_	_
21	piece	piece	_	NN	_	_	_	_	_
22	and	and	_	CC	_	_	_	_	_
23	no	no	_	DT	_	_	_	_	_
24	other	other	_	JJ	_	_	_	_	_
25	handy	handy	_	NN	_	_	_	_	_
26	.	.	_	.	_	_	_	_	_

1	You	you	_	PRP	_	_	_	_	_
2	ca	ca	_	MD	_	_	_	_	_
3	n't	n't	_	RB	_	_	_	_	_
4	mistake	mistake	_	VB	_	_	_	_	_
5	it	it	_	PRP	_	_	_	_	_
6	.	.	_	.	_	_	_	_	_
7	''	''	_	''	_	_	_	_	_

1	John	john	_	NNP	_	_	_	_	_
2	Lincoln	lincoln	_	NNP	_	_	_	_	_
3	did	do	_	VBD	_	_	_	_	_
4	not	not	_	RB	_	_	_	_	_
5	expect	expect	_	VB	_	_	_	_	_
6	to	to	_	TO	_	_	_	_	_
7	mistake	mistake	_	VB	_	_	_	_	_
8	it	it	_	PRP	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	once	once	_	RB	_	_	_	_	_
11	he	he	_	PRP	_	_	_	_	_
12	found	find	_	VBD	_	_	_	_	_
13	it	it	_	PRP	_	_	_	_	_
14	;	;	_	:	_	_	_	_	_
15	he	he	_	PRP	_	_	_	_	_
16	knew	know	_	VBD	_	_	_	_	_
17	by	by	_	IN	_	_	_	_	_
18	heart	heart	_	NN	_	_	_	_	_
19	what	what	_	WP	_	_	_	_	_
20	it	it	_	PRP	_	_	_	_	_
21	appeared	appear	_	VBD	_	_	_	_	_
22	like	like	_	IN	_	_	_	_	_
23	from	from	_	IN	_	_	_	_	_
24	Sidney	sidney	_	NNP	_	_	_	_	_
25	's	's	_	POS	_	_	_	_	_
26	description	description	_	NN	_	_	_	_	_
27	:	:	_	:	_	_	_	_	_
28	an	an	_	DT	_	_	_	_	_
29	old	old	_	JJ	_	_	_	_	_
30	stately	stately	_	JJ	_	_	_	_	_
31	mansion	mansion	_	NN	_	_	_	_	_
32	of	of	_	IN	_	_	_	_	_
33	mellowed	mellow	_	VBN	_	_	_	_	_
34	brick	brick	_	NN	_	_	_	_	_
35	,	,	_	,	_	_	_	_	_
36	covered	cover	_	VBN	_	_	_	_	_
37	with	with	_	IN	_	_	_	_	_
38	ivy	ivy	_	JJ	_	_	_	_	_
39	and	and	_	CC	_	_	_	_	_
40	set	set	_	VBN	_	_	_	_	_
41	back	back	_	RB	_	_	_	_	_
42	from	from	_	IN	_	_	_	_	_
43	the	the	_	DT	_	_	_	_	_
44	highway	highway	_	NN	_	_	_	_	_
45	amid	amid	_	IN	_	_	_	_	_
46	fine	fine	_	JJ	_	_	_	_	_
47	ancestral	ancestral	_	JJ	_	_	_	_	_
48	trees	tree	_	NNS	_	_	_	_	_
49	,	,	_	,	_	_	_	_	_
50	with	with	_	IN	_	_	_	_	_
51	a	a	_	DT	_	_	_	_	_
52	pine-grove	pine-grove	_	NN	_	_	_	_	_
53	behind	behind	_	IN	_	_	_	_	_
54	it	it	_	PRP	_	_	_	_	_
55	,	,	_	,	_	_	_	_	_
56	a	a	_	DT	_	_	_	_	_
57	river	river	_	NN	_	_	_	_	_
58	to	to	_	TO	_	_	_	_	_
59	the	the	_	DT	_	_	_	_	_
60	left	left	_	NN	_	_	_	_	_
61	,	,	_	,	_	_	_	_	_
62	and	and	_	CC	_	_	_	_	_
63	a	a	_	DT	_	_	_	_	_
64	harbour	harbour	_	JJ	_	_	_	_	_
65	beyond	beyond	_	IN	_	_	_	_	_
66	.	.	_	.	_	_	_	_	_

1	He	he	_	PRP	_	_	_	_	_
2	strode	stride	_	VBZ	_	_	_	_	_
3	along	along	_	IN	_	_	_	_	_
4	the	the	_	DT	_	_	_	_	_
5	road	road	_	NN	_	_	_	_	_
6	in	in	_	IN	_	_	_	_	_
7	the	the	_	DT	_	_	_	_	_
8	warm	warm	_	NN	_	_	_	_	_
9	,	,	_	,	_	_	_	_	_
10	ruddy	ruddy	_	JJ	_	_	_	_	_
11	sunshine	sunshine	_	NN	_	_	_	_	_
12	of	of	_	IN	_	_	_	_	_
13	early	early	_	JJ	_	_	_	_	_
14	evening	evening	_	NN	_	_	_	_	_
15	.	.	_	.	_	_	_	_	_

1	It	it	_	PRP	_	_	_	_	_
2	was	be	_	VBD	_	_	_	_	_
3	not	not	_	RB	_	_	_	_	_
4	a	a	_	DT	_	_	_	_	_
5	bad-looking	bad-looking	_	JJ	_	_	_	_	_
6	road	road	_	NN	_	_	_	_	_
7	at	at	_	IN	_	_	_	_	_
8	all	all	_	DT	_	_	_	_	_
9	;	;	_	:	_	_	_	_	_
10	the	the	_	DT	_	_	_	_	_
11	farmsteads	farmstead	_	NNS	_	_	_	_	_
12	sprinkled	sprinkle	_	VBD	_	_	_	_	_
13	along	along	_	IN	_	_	_	_	_
14	it	it	_	PRP	_	_	_	_	_
15	were	be	_	VBD	_	_	_	_	_
16	for	for	_	IN	_	_	_	_	_
17	the	the	_	DT	_	_	_	_	_
18	most	most	_	JJS	_	_	_	_	_
19	part	part	_	NN	_	_	_	_	_
20	snug	snug	_	NN	_	_	_	_	_
21	and	and	_	CC	_	_	_	_	_
22	wholesome	wholesome	_	JJ	_	_	_	_	_
23	enough	enough	_	RB	_	_	_	_	_
24	;	;	_	:	_	_	_	_	_
25	yet	yet	_	CC	_	_	_	_	_
26	somehow	somehow	_	VB	_	_	_	_	_
27	it	it	_	PRP	_	_	_	_	_
28	was	be	_	VBD	_	_	_	_	_
29	different	different	_	JJ	_	_	_	_	_
30	from	from	_	IN	_	_	_	_	_
31	what	what	_	WP	_	_	_	_	_
32	he	he	_	PRP	_	_	_	_	_
33	had	have	_	VBD	_	_	_	_	_
34	expected	expect	_	VBN	_	_	_	_	_
35	it	it	_	PRP	_	_	_	_	_
36	to	to	_	TO	_	_	_	_	_
37	be	be	_	VB	_	_	_	_	_
38	.	.	_	.	_	_	_	_	_

1	And	and	_	CC	_	_	_	_	_
2	there	there	_	EX	_	_	_	_	_
3	was	be	_	VBD	_	_	_	_	_
4	no	no	_	DT	_	_	_	_	_
5	harbour	harbour	_	NN	_	_	_	_	_
6	or	or	_	CC	_	_	_	_	_
7	glimpse	glimpse	_	NN	_	_	_	_	_
8	of	of	_	IN	_	_	_	_	_
9	distant	distant	_	JJ	_	_	_	_	_
10	sea	sea	_	NN	_	_	_	_	_
11	visible	visible	_	NN	_	_	_	_	_
12	.	.	_	.	_	_	_	_	_

1	Had	had	_	VBD	_	_	_	_	_
2	the	the	_	DT	_	_	_	_	_
3	hotel-keeper	hotel-keeper	_	JJ	_	_	_	_	_
4	made	make	_	VBD	_	_	_	_	_
5	a	a	_	DT	_	_	_	_	_
6	mistake	mistake	_	NN	_	_	_	_	_
7	?	?	_	.	_	_	_	_	_

1	Perhaps	perhaps	_	RB	_	_	_	_	_
2	he	he	_	PRP	_	_	_	_	_
3	had	have	_	VBD	_	_	_	_	_
4	meant	mean	_	VBN	_	_	_	_	_
